id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement,nb_rapports_inspection
5211810,SCEA LANDRODIE PERE ET FILLE,SCEA LANDRODIE PERE ET FILLE,,SCEA LANDRODIE PERE ET FILLE,33459,Saint-Pey-d'Armens,200035533,CC du Grand Saint Emilionnais,"44.85432, -0.117159","{""coordinates"": [-0.117159, 44.85432], ""type"": ""Point""}",1705,39034918100011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5207227,MAINJOLLE,MAINJOLLE,,MAINJOLLE,33063,Bordeaux,243300316,Bordeaux Métropole,"44.824336, -0.54964","{""coordinates"": [-0.54964, 44.824336], ""type"": ""Point""}",1187,41011163700030,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207227,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3105265,CHEVALIER Jean,CHEVALIER Jean,,CHEVALIER Jean,33351,Reignac,243300811,CC de l'Estuaire,"45.223995, -0.514001","{""coordinates"": [-0.514001, 45.223995], ""type"": ""Point""}",268,50335347600024,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025,0
5205182,SOC COOP VINICOLE ALLIANCE BOURG,SOC COOP VINICOLE ALLIANCE BOURG,Tauriac,SOC COOP VINICOLE ALLIANCE BOURG — Tauriac,33525,Tauriac,243301223,CC du Grand Cubzaguais,"45.036489, -0.509738","{""coordinates"": [-0.509738, 45.036489], ""type"": ""Point""}",961,78202284200010,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205182,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025,2
5208911,SUEZ RV SUD OUEST BTP (ex-ADP),SUEZ RV SUD OUEST BTP (ex-ADP),,SUEZ RV SUD OUEST BTP (ex-ADP),33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.810099, -0.742468","{""coordinates"": [-0.742468, 44.810099], ""type"": ""Point""}",1482,49470681500011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208911,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025,2
5208819,PRESSING CINQUANTE DEUX,PRESSING CINQUANTE DEUX,,PRESSING CINQUANTE DEUX,33063,Bordeaux,243300316,Bordeaux Métropole,"44.852911, -0.571086","{""coordinates"": [-0.571086, 44.852911], ""type"": ""Point""}",1456,50198937000017,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-02-10T00:00:00+01:00,2025,0
5207854,MAIRIE - Mios,MAIRIE - Mios,,MAIRIE - Mios,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.604971, -0.933892","{""coordinates"": [-0.933892, 44.604971], ""type"": ""Point""}",1319,21330284700016,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207854,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5205215,CHAMBON,CHAMBON,,CHAMBON,33243,Libourne,200070092,CA du Libournais,"44.89994, -0.212016","{""coordinates"": [-0.212016, 44.89994], ""type"": ""Point""}",965,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,1
5207223,WENDERBECQ D - Cissac (La Prèse),WENDERBECQ D,Cissac (La Prèse),WENDERBECQ D — Cissac (La Prèse),33146,Cussac-Fort-Médoc,243301447,CC Médoc Estuaire,"45.108311, -0.743781","{""coordinates"": [-0.743781, 45.108311], ""type"": ""Point""}",1185,78189099100040,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207223,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
53325007,EARL LES GLAUDETS,EARL LES GLAUDETS,,EARL LES GLAUDETS,33204,Hure,200044394,CC du Réolais en Sud Gironde,"44.540048, -0.002409","{""coordinates"": [-0.002409, 44.540048], ""type"": ""Point""}",2489,48824631500011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-02T00:00:00+01:00,2026,0
3104056,RAICHINI,RAICHINI,,RAICHINI,33320,Petit-Palais-et-Cornemps,200035533,CC du Grand Saint Emilionnais,"44.981486, -0.054815","{""coordinates"": [-0.054815, 44.981486], ""type"": ""Point""}",200,39993702800013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2026-03-02T00:00:00+01:00,2026,0
53314692,CHATEAU GRANINS GRAND POUJEAUX,CHATEAU GRANINS GRAND POUJEAUX,,CHATEAU GRANINS GRAND POUJEAUX,33297,Moulis-en-Médoc,243301389,CC Médullienne,"45.078465, -0.744607","{""coordinates"": [-0.744607, 45.078465], ""type"": ""Point""}",2202,39127897500019,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053314692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
5205503,ENROBES DE GIRONDE,ENROBES DE GIRONDE,,ENROBES DE GIRONDE,33207,Izon,200070092,CA du Libournais,"44.909584, -0.348001","{""coordinates"": [-0.348001, 44.909584], ""type"": ""Point""}",991,39360574600022,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205503,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43,2026-01-09T00:00:00+01:00,2026,0
100022444,FEUGIER Catherine et Angelo,FEUGIER Catherine et Angelo,,FEUGIER Catherine et Angelo,33389,Saint-Ciers-sur-Gironde,243300811,CC de l'Estuaire,"45.286903, -0.610046","{""coordinates"": [-0.610046, 45.286903], ""type"": ""Point""}",2682,83180294700026,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100022444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,2025-04-01T00:00:00+02:00,2025,1
100284454,PRESSING COTE D'ARGENT,PRESSING COTE D'ARGENT,,PRESSING COTE D'ARGENT,33009,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.661564, -1.177505","{""coordinates"": [-1.177505, 44.661564], ""type"": ""Point""}",2825,32901436900014,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100284454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-04-01T00:00:00+02:00,2025,1
100027406,SOC GENERALE D ARCHIVES,SOC GENERALE D ARCHIVES,,SOC GENERALE D ARCHIVES,33036,Bazas,200043982,CC du Bazadais,"44.444959, -0.240675","{""coordinates"": [-0.240675, 44.444959], ""type"": ""Point""}",2701,73820764600246,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100027406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-04-01T00:00:00+02:00,2025,1
5211512,BARDINET,BARDINET,"Blanquefort — 7, rue du Commandant Charcot","BARDINET — Blanquefort — 7, rue du Commandant Charcot",33056,Blanquefort,243300316,Bordeaux Métropole,"44.922238, -0.608676","{""coordinates"": [-0.608676, 44.922238], ""type"": ""Point""}",1637,30171146100071,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,2025-12-24T00:00:00+01:00,2025,2
5212335,DUVIGNAC MICHEL,DUVIGNAC MICHEL,,DUVIGNAC MICHEL,33464,Saint-Pierre-de-Bat,200069599,CC Rurales de l'Entre-Deux-Mers,"44.668858, -0.21962","{""coordinates"": [-0.21962, 44.668858], ""type"": ""Point""}",1831,39493933400014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
3105156,ENVIE2E AQUITAINE,ENVIE2E AQUITAINE,"Saint-Loubès — 11, rue des Genets","ENVIE2E AQUITAINE — Saint-Loubès — 11, rue des Genets",33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.920623, -0.459166","{""coordinates"": [-0.459166, 44.920623], ""type"": ""Point""}",256,48222277500033,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,2025-08-01T00:00:00+02:00,2025,0
5207752,CENTRE DE RECUPERATION DU LIBOURNAIS,CENTRE DE RECUPERATION DU LIBOURNAIS,Coutras,CENTRE DE RECUPERATION DU LIBOURNAIS — Coutras,33138,Coutras,200070092,CA du Libournais,"45.03185, -0.07233","{""coordinates"": [-0.07233, 45.03185], ""type"": ""Point""}",1297,34183141000012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207752,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-25T00:00:00+01:00,2025,2
100014534,BERGANTON BIOGAZ,BERGANTON BIOGAZ,,BERGANTON BIOGAZ,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.769145, -0.796704","{""coordinates"": [-0.796704, 44.769145], ""type"": ""Point""}",2668,85044470400017,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100014534,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-02-19T00:00:00+01:00,2026,1
100007821,FEU VERT,FEU VERT,Mérignac — RTE DU CAP FERRET,FEU VERT — Mérignac — RTE DU CAP FERRET,33281,Mérignac,243300316,Bordeaux Métropole,"44.829198, -0.655194","{""coordinates"": [-0.655194, 44.829198], ""type"": ""Point""}",2642,32735998001476,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100007821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-04-01T00:00:00+02:00,2025,1
5208963,CASTET Frères,CASTET Frères,,CASTET Frères,33080,Cadaujac,243301264,CC de Montesquieu,"44.747991, -0.526294","{""coordinates"": [-0.526294, 44.747991], ""type"": ""Point""}",1498,33980465000010,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5207293,ONYX  AQUITAINE,ONYX  AQUITAINE,,ONYX  AQUITAINE,33208,Jau-Dignac-et-Loirac,200070720,CC Médoc Atlantique,"45.402132, -0.982539","{""coordinates"": [-0.982539, 45.402132], ""type"": ""Point""}",1196,41470869300026,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207293,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43,2025-02-10T00:00:00+01:00,2025,0
5213365,CANTE Réhabilitation - ISDI,CANTE Réhabilitation,ISDI,CANTE Réhabilitation — ISDI,33213,La Brède,243301264,CC de Montesquieu,"44.688056, -0.565833","{""coordinates"": [-0.565833, 44.688056], ""type"": ""Point""}",2024,79133872600015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-06-13T00:00:00+02:00,2025,0
5207780,EUROVIA Gironde,EUROVIA Gironde,Langon,EUROVIA Gironde — Langon,33227,Langon,200043974,CC du Sud Gironde,"44.530633, -0.229257","{""coordinates"": [-0.229257, 44.530633], ""type"": ""Point""}",1302,43797554300012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207780,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025,0
100044283,TESTEDIS,TESTEDIS,,TESTEDIS,33529,La Teste-de-Buch,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.616942, -1.115228","{""coordinates"": [-1.115228, 44.616942], ""type"": ""Point""}",2753,51536978300029,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100044283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-09-12T00:00:00+02:00,2025,1
5206186,PANNEQUIN Patrick,PANNEQUIN Patrick,,PANNEQUIN Patrick,33067,Bourg,243301223,CC du Grand Cubzaguais,"45.03749, -0.546677","{""coordinates"": [-0.546677, 45.03749], ""type"": ""Point""}",1044,44276278700012,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5212499,Mme Jacqueline DEISS,Mme Jacqueline DEISS,,Mme Jacqueline DEISS,33529,La Teste-de-Buch,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.621918, -1.140319","{""coordinates"": [-1.140319, 44.621918], ""type"": ""Point""}",1894,32931702800010,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-22T00:00:00+01:00,2025,1
5211564,SAMI Aquitaine,SAMI Aquitaine,,SAMI Aquitaine,33167,Floirac,243300316,Bordeaux Métropole,"44.823363, -0.520504","{""coordinates"": [-0.520504, 44.823363], ""type"": ""Point""}",1648,52407878900012,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025,0
5201254,SANITRA FOURRIER S.A.,SANITRA FOURRIER S.A.,Saint-Médard-en-Jalles,SANITRA FOURRIER S.A. — Saint-Médard-en-Jalles,33449,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,"44.850878, -0.729285","{""coordinates"": [-0.729285, 44.850878], ""type"": ""Point""}",810,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201254,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5200645,CdC du Bazadais,CdC du Bazadais,Captieux,CdC du Bazadais — Captieux,33095,Captieux,200043982,CC du Bazadais,"44.285294, -0.293214","{""coordinates"": [-0.293214, 44.285294], ""type"": ""Point""}",567,24330123100011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200645,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,1
53321156,EARL DES VIGNOBLES THERESE,EARL DES VIGNOBLES THERESE,,EARL DES VIGNOBLES THERESE,33408,Saint-Genès-de-Lombaud,243301215,CC du Créonnais,"44.762277, -0.366967","{""coordinates"": [-0.366967, 44.762277], ""type"": ""Point""}",2425,31905065400015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-12T00:00:00+01:00,2025,0
5214248,SOVIAGO (SAS),SOVIAGO (SAS),,SOVIAGO (SAS),33318,Pessac,243300316,Bordeaux Métropole,"44.783188, -0.650265","{""coordinates"": [-0.650265, 44.783188], ""type"": ""Point""}",2149,34375003000029,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214248,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5201026,SMICOTOM,SMICOTOM,,SMICOTOM,33300,Naujac-sur-Mer,200070720,CC Médoc Atlantique,"45.276629, -0.99848","{""coordinates"": [-0.99848, 45.276629], ""type"": ""Point""}",718,25330070100021,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201026,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-03-25T00:00:00+01:00,2026,6
53318458,SCEA M MARCELIS,SCEA M MARCELIS,,SCEA M MARCELIS,33395,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,"45.259208, -0.802027","{""coordinates"": [-0.802027, 45.259208], ""type"": ""Point""}",2267,41529726600017,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318458,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
100302962,REGIE DE L'EAU BORDEAUX METROPOLE,REGIE DE L'EAU BORDEAUX METROPOLE,Mérignac,REGIE DE L'EAU BORDEAUX METROPOLE — Mérignac,33281,Mérignac,243300316,Bordeaux Métropole,"44.855549, -0.660762","{""coordinates"": [-0.660762, 44.855549], ""type"": ""Point""}",2875,89513467400020,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100302962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,2025-12-03T00:00:00+01:00,2025,0
3101502,VIGNOBLE BORDELAIS,VIGNOBLE BORDELAIS,,VIGNOBLE BORDELAIS,33510,Semens,200043974,CC du Sud Gironde,"44.611622, -0.231172","{""coordinates"": [-0.231172, 44.611622], ""type"": ""Point""}",48,42250621200014,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5214141,PATRAS,PATRAS,,PATRAS,33424,Saint-Laurent-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.144692, -0.843667","{""coordinates"": [-0.843667, 45.144692], ""type"": ""Point""}",2141,80232613200015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025,0
53326037,ASS DEVELOPP INSERT ACC PERS HANDICAP,ASS DEVELOPP INSERT ACC PERS HANDICAP,,ASS DEVELOPP INSERT ACC PERS HANDICAP,33543,Verdelais,200043974,CC du Sud Gironde,"44.595738, -0.246188","{""coordinates"": [-0.246188, 44.595738], ""type"": ""Point""}",2536,77558499800055,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,2025-03-12T00:00:00+01:00,2025,0
5206214,COBAN,COBAN,Biganos,COBAN — Biganos,33051,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.644908, -0.9823","{""coordinates"": [-0.9823, 44.644908], ""type"": ""Point""}",1052,24330150400052,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206214,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,2025-02-10T00:00:00+01:00,2025,0
100048674,ATLANTIQUE PALETTES,ATLANTIQUE PALETTES,,ATLANTIQUE PALETTES,33397,Sainte-Eulalie,243301249,CC Les Rives de la Laurence,"44.918145, -0.466687","{""coordinates"": [-0.466687, 44.918145], ""type"": ""Point""}",2759,41080232600026,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100048674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,2025-04-01T00:00:00+02:00,2025,1
5211905,SCEA REY ET FILS,SCEA REY ET FILS,,SCEA REY ET FILS,33473,Saint-Savin,243301181,CC Latitude Nord Gironde,"45.164728, -0.44485","{""coordinates"": [-0.44485, 45.164728], ""type"": ""Point""}",1734,35362565000018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5200330,SEA-INVEST BORDEAUX,SEA-INVEST BORDEAUX,BASSENS — AVENUE BELLERIVE DES MOINES,SEA-INVEST BORDEAUX — BASSENS — AVENUE BELLERIVE DES MOINES,33032,Bassens,243300316,Bordeaux Métropole,"44.916791, -0.533385","{""coordinates"": [-0.533385, 44.916791], ""type"": ""Point""}",447,31887184500034,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200330,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2025-03-29T00:00:00+01:00,2025,1
5205142,ALLIANCE PISCINES EUROPE,ALLIANCE PISCINES EUROPE,,ALLIANCE PISCINES EUROPE,33056,Blanquefort,243300316,Bordeaux Métropole,"44.918768, -0.62502","{""coordinates"": [-0.62502, 44.918768], ""type"": ""Point""}",954,39364171700052,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205142,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3104598,SOCIETE BERTRAND DE TAVERNAY,SOCIETE BERTRAND DE TAVERNAY,Saint-André-de-Cubzac,SOCIETE BERTRAND DE TAVERNAY — Saint-André-de-Cubzac,33366,Saint-André-de-Cubzac,243301223,CC du Grand Cubzaguais,"44.987963, -0.455985","{""coordinates"": [-0.455985, 44.987963], ""type"": ""Point""}",226,30088329500010,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,2025-02-10T00:00:00+01:00,2025,0
5207530,MAIRIE - Barsac,MAIRIE - Barsac,,MAIRIE - Barsac,33030,Barsac,200069581,CC Convergence Garonne,"44.610135, -0.314803","{""coordinates"": [-0.314803, 44.610135], ""type"": ""Point""}",1234,21330030400010,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207530,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3102806,GRAND CHANTIER DES PRES SALES,GRAND CHANTIER DES PRES SALES,,GRAND CHANTIER DES PRES SALES,33529,La Teste-de-Buch,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.555371, -1.175705","{""coordinates"": [-1.175705, 44.555371], ""type"": ""Point""}",111,32021604700029,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5207372,SOCIETE GIRONDINE DE VIANDE EN GROS,SOCIETE GIRONDINE DE VIANDE EN GROS,,SOCIETE GIRONDINE DE VIANDE EN GROS,33167,Floirac,243300316,Bordeaux Métropole,"44.843344, -0.509127","{""coordinates"": [-0.509127, 44.843344], ""type"": ""Point""}",1207,33935176900031,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207372,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5213967,SAS VIGNOBLES BAYLE-CARREAU,SAS VIGNOBLES BAYLE-CARREAU,,SAS VIGNOBLES BAYLE-CARREAU,33458,Saint-Paul,200023794,CC de Blaye,"45.147175, -0.620844","{""coordinates"": [-0.620844, 45.147175], ""type"": ""Point""}",2111,30563533600012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5204982,CUISINE AS,CUISINE AS,,CUISINE AS,33352,La Réole,200044394,CC du Réolais en Sud Gironde,"44.588627, -0.060101","{""coordinates"": [-0.060101, 44.588627], ""type"": ""Point""}",944,31231103800011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204982,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,2025-02-10T00:00:00+01:00,2025,0
5207384,CENTRE HOSPITALIER DE LIBOURNE,CENTRE HOSPITALIER DE LIBOURNE,Libourne — 70 rue des Réaux,CENTRE HOSPITALIER DE LIBOURNE — Libourne — 70 rue des Réaux,33243,Libourne,200070092,CA du Libournais,"44.898404, -0.229538","{""coordinates"": [-0.229538, 44.898404], ""type"": ""Point""}",1209,26330565800019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207384,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,86,2025-02-10T00:00:00+01:00,2025,0
53300699,EARL CHATEAU FRANC COUPLET,EARL CHATEAU FRANC COUPLET,,EARL CHATEAU FRANC COUPLET,33223,Landerrouat,243301371,CC du Pays Foyen,"44.738169, 0.160173","{""coordinates"": [0.160173, 44.738169], ""type"": ""Point""}",2164,43388062200017,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053300699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-22T00:00:00+01:00,2025,1
5205424,BOUYER LEROUX,BOUYER LEROUX,"Gironde-sur-Dropt — Picauvet, Boundoire...","BOUYER LEROUX — Gironde-sur-Dropt — Picauvet, Boundoire...",33187,Gironde-sur-Dropt,200044394,CC du Réolais en Sud Gironde,"44.595022, -0.100192","{""coordinates"": [-0.100192, 44.595022], ""type"": ""Point""}",978,52910584300070,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205424,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,2025-02-10T00:00:00+01:00,2025,1
3106210,TOUS PNEUS OCCASIONS,TOUS PNEUS OCCASIONS,,TOUS PNEUS OCCASIONS,33080,Cadaujac,243301264,CC de Montesquieu,"44.747991, -0.526294","{""coordinates"": [-0.526294, 44.747991], ""type"": ""Point""}",325,40358688600026,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5209012,TRESCOS,TRESCOS,,TRESCOS,33170,Fontet,200044394,CC du Réolais en Sud Gironde,"44.555102, -0.02914","{""coordinates"": [-0.02914, 44.555102], ""type"": ""Point""}",1502,34402375900022,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-02-10T00:00:00+01:00,2025,0
